.201.206.92 - - [04/Nov/2021:21:53:24 +0100] "GET /fr/recherche?q=benyah&limit=10&timestamp=1636059206529&ajaxSearch=1&id_lang=1 HTTP/1.1" 200 1576 "https://controltower.fr/fr/vibes-creator/3048-king-stanley-jah-give-us-the-power.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:22 +0100] "GET /7559-home_default/the-wheel-caress.jpg HTTP/1.1" 200 17398 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:22 +0100] "GET /7557-home_default/vin-gordon-music-tree.jpg HTTP/1.1" 200 24517 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:22 +0100] "GET /7555-home_default/dan-i-locks-meets-ashanti-selah-jah-is-love.jpg HTTP/1.1" 200 20170 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:22 +0100] "GET /7550-home_default/king-stanley-jah-give-us-the-power.jpg HTTP/1.1" 200 20415 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:22 +0100] "GET /7548-home_default/michael-exodus-meets-shanti-lion-jah-glory.jpg HTTP/1.1" 200 19478 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:22 +0100] "GET /7546-home_default/hitman-fiza-soul-train-fall-of-the-wicked.jpg HTTP/1.1" 200 29762 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:22 +0100] "GET /7544-home_default/bushman-bushman-work-s-isolation-skank.jpg HTTP/1.1" 200 29496 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:22 +0100] "GET /7553-home_default/vibronics-meets-ashanti-selah-hustle-riddim.jpg HTTP/1.1" 200 20753 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:22 +0100] "GET /7552-home_default/stand-high-patrol-same-justice-working-man.jpg HTTP/1.1" 200 30646 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:22 +0100] "GET /7538-home_default/idren-natural-jah-garden.jpg HTTP/1.1" 200 19413 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:22 +0100] "GET /7530-home_default/rising-soul-riddim.jpg HTTP/1.1" 200 18970 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:22 +0100] "GET /7526-home_default/constantine-weir-aka-yahya-heaven-is-at-the-feet-of-mothers.jpg HTTP/1.1" 200 27325 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7540-home_default/marina-p-feat-hayami-dub-kazman-downtown-seekers.jpg HTTP/1.1" 200 16307 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7532-home_default/ras-hassen-ti-sweat-steel.jpg HTTP/1.1" 200 16989 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7514-home_default/awa-fall-crack-in-the-lens.jpg HTTP/1.1" 200 13750 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7536-home_default/goldmaster-studio-clarion-call.jpg HTTP/1.1" 200 18566 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7512-home_default/the-rockers-disciples-calabash-rock.jpg HTTP/1.1" 200 15436 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7509-home_default/dubbing-sun-the-crown-prince-independent-life.jpg HTTP/1.1" 200 9314 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7522-home_default/rapha-pico-the-noble-chanters-the-glory-of-dub.jpg HTTP/1.1" 200 22818 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7506-home_default/brainless-meets-cultural-youths-genesis-tribal-soul.jpg HTTP/1.1" 200 13920 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7500-home_default/caracas-dub-meets-king-joe-run-politician.jpg HTTP/1.1" 200 21082 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7510-home_default/roberto-sanchez-i-man-cruz-we-re-going-to-zion.jpg HTTP/1.1" 200 18640 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7518-home_default/rapha-pico-the-noble-chanters-continue-the-glory.jpg HTTP/1.1" 200 19085 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7498-home_default/mystical-steppa-hard-trod.jpg HTTP/1.1" 200 18670 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7492-home_default/weeding-dub-meets-ras-divarius-gypsy-dub.jpg HTTP/1.1" 200 13663 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7488-home_default/prince-alla-ghetto-hell.jpg HTTP/1.1" 200 16777 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7504-home_default/mannaroman-nah-surrender.jpg HTTP/1.1" 200 19836 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7494-home_default/indica-dubs-dub-conductor-shiloh-rock.jpg HTTP/1.1" 200 21669 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7496-home_default/indica-dubs-jah-massive-revelation-dub.jpg HTTP/1.1" 200 18307 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7481-home_default/rdh-hi-fi-guide-ii-hiboo.jpg HTTP/1.1" 200 16836 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7474-home_default/daddy-spencer-stop-meddling.jpg HTTP/1.1" 200 17824 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7470-home_default/charlie-p-fufu-lala.jpg HTTP/1.1" 200 16872 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7490-home_default/violinbwoy-meets-jerry-lionz-vale-bongo.jpg HTTP/1.1" 200 17248 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7486-home_default/hughie-izachaar-jah-warrior-get-up-stand-up-rock.jpg HTTP/1.1" 200 21230 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7482-home_default/musical-warryahs-guidance-protection.jpg HTTP/1.1" 200 25875 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:23 +0100] "GET /7476-home_default/dubeast-dubious-road.jpg HTTP/1.1" 200 18647 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:27 +0100] "-" 408 5322 "-" "-"
216.244.66.226 - - [04/Nov/2021:21:55:31 +0100] "GET /3509-thickbox_default/dreadsquad-the-riddim-machine-vol-ii.jpg HTTP/1.1" 200 89997 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)"
81.185.167.218 - - [04/Nov/2021:21:55:40 +0100] "GET /7466-home_default/obf-wild.jpg HTTP/1.1" 200 14617 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:40 +0100] "GET /7458-home_default/obf-signz.jpg HTTP/1.1" 200 20650 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:40 +0100] "GET /7446-home_default/chalwa-band-liberation.jpg HTTP/1.1" 200 16259 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:40 +0100] "GET /7454-home_default/shanti-yalah-tribulation-pt-ii.jpg HTTP/1.1" 200 16581 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:40 +0100] "GET /7456-home_default/danny-red-tell-jah-sorry.jpg HTTP/1.1" 200 15238 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:40 +0100] "GET /7442-home_default/ras-teo-back-a-bush.jpg HTTP/1.1" 200 19126 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:41 +0100] "GET /themes/theme-HDC/images/scrolltopbtn.png HTTP/1.1" 200 1624 "https://controltower.fr/themes/theme-HDC/css/style-hdc.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
85.201.206.92 - - [04/Nov/2021:21:55:40 +0100] "POST /?rand=1636059342489 HTTP/1.1" 200 1660 "https://controltower.fr/fr/commande" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
85.201.206.92 - - [04/Nov/2021:21:55:43 +0100] "GET /fr/storming-dub/2960-zion-train-dub-of-the-blind.html HTTP/1.1" 200 11464 "https://controltower.fr/fr/commande" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:45 +0100] "-" 408 575 "-" "-"
81.185.167.218 - - [04/Nov/2021:21:55:45 +0100] "-" 408 5354 "-" "-"
81.185.167.218 - - [04/Nov/2021:21:55:45 +0100] "-" 408 5354 "-" "-"
85.201.206.92 - - [04/Nov/2021:21:55:45 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=2960&id_product_attribute=3020&_=1636059348022 HTTP/1.1" 200 807 "https://controltower.fr/fr/storming-dub/2960-zion-train-dub-of-the-blind.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
85.201.206.92 - - [04/Nov/2021:21:55:46 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=2960&id_product_attribute=3020&_=1636059348023 HTTP/1.1" 200 226 "https://controltower.fr/fr/storming-dub/2960-zion-train-dub-of-the-blind.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
216.244.66.226 - - [04/Nov/2021:21:55:47 +0100] "GET /360-thickbox_default/parvez-cantankerous.jpg HTTP/1.1" 200 96715 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)"
85.201.206.92 - - [04/Nov/2021:21:55:45 +0100] "GET /fr/storming-dub/2960-zion-train-dub-of-the-blind.html HTTP/1.1" 200 10592 "https://controltower.fr/fr/storming-dub/2960-zion-train-dub-of-the-blind.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:48 +0100] "-" 408 5354 "-" "-"
81.185.167.218 - - [04/Nov/2021:21:55:49 +0100] "GET /7440-home_default/marijah-consciousness.jpg HTTP/1.1" 200 16581 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:49 +0100] "GET /7432-home_default/johnny-clarke-bad-mind-rmx.jpg HTTP/1.1" 200 18492 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:49 +0100] "GET /7434-home_default/bukkha-in-roots-vol1.jpg HTTP/1.1" 200 18777 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:49 +0100] "GET /7438-home_default/kulture-d-jah-jah-set-us-free.jpg HTTP/1.1" 200 18432 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:49 +0100] "GET /7436-home_default/baltimores-soon-come.jpg HTTP/1.1" 200 18480 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:49 +0100] "GET /7427-home_default/stepwizer-feat-junior-dread-wonderful-feeling.jpg HTTP/1.1" 200 23033 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:50 +0100] "GET /7423-home_default/mixman-antiquities-falasha-dance.jpg HTTP/1.1" 200 19897 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:50 +0100] "GET /7421-home_default/d-maximillian-my-story.jpg HTTP/1.1" 200 17366 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:50 +0100] "GET /7409-home_default/king-d-jah-jah-guide.jpg HTTP/1.1" 200 19605 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:50 +0100] "GET /7403-home_default/the-disciples-fearmongers-exaltation.jpg HTTP/1.1" 200 20016 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:50 +0100] "GET /7419-home_default/anthony-simba-rise-again.jpg HTTP/1.1" 200 17188 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:55:50 +0100] "GET /7415-home_default/d-maximillian-moses.jpg HTTP/1.1" 200 15892 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
85.201.206.92 - - [04/Nov/2021:21:55:54 +0100] "POST /?rand=1636059356265 HTTP/1.1" 200 1660 "https://controltower.fr/fr/commande" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
54.36.148.49 - - [04/Nov/2021:21:55:59 +0100] "GET /en/thunder-clap-records/988-d-excell-healing-of-the-nation.html HTTP/1.1" 200 14906 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
85.201.206.92 - - [04/Nov/2021:21:55:57 +0100] "GET /fr/jah-works-promotion/2755-king-stanley-ruff-ting.html HTTP/1.1" 200 11834 "https://controltower.fr/fr/commande" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
85.201.206.92 - - [04/Nov/2021:21:55:59 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=2755&id_product_attribute=2817&_=1636059362055 HTTP/1.1" 200 807 "https://controltower.fr/fr/jah-works-promotion/2755-king-stanley-ruff-ting.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
85.201.206.92 - - [04/Nov/2021:21:56:00 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=2755&id_product_attribute=2817&_=1636059362056 HTTP/1.1" 200 226 "https://controltower.fr/fr/jah-works-promotion/2755-king-stanley-ruff-ting.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
85.201.206.92 - - [04/Nov/2021:21:55:59 +0100] "GET /fr/jah-works-promotion/2755-king-stanley-ruff-ting.html HTTP/1.1" 200 10958 "https://controltower.fr/fr/jah-works-promotion/2755-king-stanley-ruff-ting.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
54.36.148.204 - - [04/Nov/2021:21:56:02 +0100] "GET /1365-large_default/rod-taylor-keep-shining.jpg HTTP/1.1" 200 44564 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
216.244.66.226 - - [04/Nov/2021:21:56:02 +0100] "GET /475-thickbox_default/king-alpha-shiv-manasa-pooja.jpg HTTP/1.1" 200 109198 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)"
81.185.167.218 - - [04/Nov/2021:21:56:04 +0100] "GET /fr/i-skankers-records/3020-musical-warryahs-guidance-protection.html HTTP/1.1" 200 10682 "https://controltower.fr/fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:56:09 +0100] "GET /7482-cart_default/musical-warryahs-guidance-protection.jpg HTTP/1.1" 200 3800 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:56:09 +0100] "GET /7483-cart_default/musical-warryahs-guidance-protection.jpg HTTP/1.1" 200 2349 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:56:09 +0100] "GET /7482-large_default/musical-warryahs-guidance-protection.jpg HTTP/1.1" 200 71303 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:56:09 +0100] "GET /7485-cart_default/musical-warryahs-guidance-protection.jpg HTTP/1.1" 200 3383 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:56:09 +0100] "GET /7484-cart_default/musical-warryahs-guidance-protection.jpg HTTP/1.1" 200 3424 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:56:09 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=3020&id_product_attribute=3080&_=1636059368750 HTTP/1.1" 200 807 "https://controltower.fr/fr/i-skankers-records/3020-musical-warryahs-guidance-protection.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:56:09 +0100] "GET /fr/i-skankers-records/3020-musical-warryahs-guidance-protection.html HTTP/1.1" 200 9297 "https://controltower.fr/fr/i-skankers-records/3020-musical-warryahs-guidance-protection.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
81.185.167.218 - - [04/Nov/2021:21:56:10 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=3020&id_product_attribute=3080&_=1636059368751 HTTP/1.1" 200 226 "https://controltower.fr/fr/i-skankers-records/3020-musical-warryahs-guidance-protection.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
